Titre,Artiste,Mapper,Date de création,Date de ranked,État de la carte,Nominator,Genre,Langue,Playcount,Likes,Length,BPM,Circle Count,Slider Count,Circle Size,HP Drain,Accuracy,Approach Rate,Star Rating,Game Mode,Difficultés,URL
With Your Smile,Shoichiro Hirata Plus Junko Hirata,Alace,2009-01-14,2009-01-22,,"m980, James",Jeu vidéo,Japonais,21 919,14,1:37,135,221,68,5,6,7,7,"3,09",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/4713
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,https://osu.ppy.sh/beatmapsets/4714
Break now!,HIGH and MIGHTY COLOR,lord prince,2009-01-14,2009-01-16,CIMETIÈRE,,Tous,Non spécifiée,0,1,0:59,"81,28",10,8,5,5,5,5,"1,20",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4715
Hot N Cold,Katy Perry,mrtn,2009-01-14,2009-02-23,CLASSÉE,"Larto, Seibei4211",Pop,Anglais,703 811,822,1:01,132,46,28,2,2,2,2,"1,64",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4716
Hot N Cold,Katy Perry,mrtn,2009-01-14,2009-02-23,CLASSÉE,"Larto, Seibei4211",Pop,Anglais,703 811,822,2:06,132,159,72,4,3,3,3,"2,47",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4716
Hot N Cold,Katy Perry,mrtn,2009-01-14,2009-02-23,CLASSÉE,"Larto, Seibei4211",Pop,Anglais,703 811,822,3:31,132,393,111,5,6,7,7,"3,54",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/4716
Skillet - Rebirthing,Skillet,Canseidon,2009-01-14,2009-01-14,CIMETIÈRE,,Tous,Non spécifiée,0,3,1:23,199,29,29,5,5,5,5,"2,53",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4717
Skillet - Rebirthing,Skillet,Canseidon,2009-01-14,2009-01-14,CIMETIÈRE,,Tous,Non spécifiée,0,3,1:33,"215,75",173,9,5,5,6,6,"4,04",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4717
Skillet - Rebirthing,Skillet,Canseidon,2009-01-14,2009-01-14,CIMETIÈRE,,Tous,Non spécifiée,0,3,1:33,200,418,5,6,5,6,6,"10,24",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/4717
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,https://osu.ppy.sh/beatmapsets/4718
Be Strong,Yazumi Kana,HateMeh,2009-01-14,2009-01-24,CIMETIÈRE,,Tous,Non spécifiée,0,2,4:18,108,536,0,6,7,7,7,"3,48",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4719
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,https://osu.ppy.sh/beatmapsets/4720
Opening Theme,Ctrl+Alt+Del - The Animated Series,Murph12,2009-01-14,2009-01-14,CIMETIÈRE,,Tous,Non spécifiée,0,N/A,1:49,150,94,32,5,6,3,3,"2,64",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4721
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,https://osu.ppy.sh/beatmapsets/4722
Glimpse of a Memory,Shoji Meguro,DawnII,2009-01-14,2009-01-23,CLASSÉE,"Zallius, m980",Jeu vidéo,Instrumentale,141 469,140,1:01,92,29,23,3,5,6,6,"1,49",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4723
Glimpse of a Memory,Shoji Meguro,DawnII,2009-01-14,2009-01-23,CLASSÉE,"Zallius, m980",Jeu vidéo,Instrumentale,141 469,140,1:02,92,69,22,4,5,6,6,"1,70",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4723
Glimpse of a Memory,Shoji Meguro,DawnII,2009-01-14,2009-01-23,CLASSÉE,"Zallius, m980",Jeu vidéo,Instrumentale,141 469,140,1:02,92,106,29,6,8,7,7,"2,50",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/4723
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,https://osu.ppy.sh/beatmapsets/4724
Lovely,R2Beat,ebaosu22,2009-01-15,2009-01-27,CIMETIÈRE,,Tous,Non spécifiée,0,1,2:13,146,205,25,5,5,5,5,"2,37",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4725
ELECTROSHOCK!,3OH!3,foulcoon,2009-01-15,2009-03-29,,"Zerostarry, Mogsy",Pop,Anglais,58 506,24,1:52,"165,6",126,44,4,5,5,5,"2,56",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4726
ELECTROSHOCK!,3OH!3,foulcoon,2009-01-15,2009-03-29,,"Zerostarry, Mogsy",Pop,Anglais,58 506,24,3:13,"165,6",368,98,5,7,7,7,"4,43",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4726
Starstrukk,3oh!3,m980,2009-01-15,2009-01-20,,"Rolled, foulcoon",Pop,Anglais,283 248,132,3:01,140,75,71,3,2,0,0,"1,95",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4727
Starstrukk,3oh!3,m980,2009-01-15,2009-01-20,,"Rolled, foulcoon",Pop,Anglais,283 248,132,3:01,140,132,96,3,2,3,3,"2,73",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4727
Starstrukk,3oh!3,m980,2009-01-15,2009-01-20,,"Rolled, foulcoon",Pop,Anglais,283 248,132,3:01,140,198,96,3,4,5,5,"2,95",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/4727
Starstrukk,3oh!3,m980,2009-01-15,2009-01-20,,"Rolled, foulcoon",Pop,Anglais,283 248,132,3:01,140,398,59,4,7,8,8,"4,09",osu,Difficulty 4,https://osu.ppy.sh/beatmapsets/4727
Shura (TV Size),Does,Taiki,2009-01-15,2009-04-01,,,Tous,Non spécifiée,0,2,1:22,99,50,2,5,2,2,2,"1,81",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4728
Shura (TV Size),Does,Taiki,2009-01-15,2009-04-01,,,Tous,Non spécifiée,0,2,1:22,99,58,2,5,5,5,5,"1,83",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4728
Shura (TV Size),Does,Taiki,2009-01-15,2009-04-01,,,Tous,Non spécifiée,0,2,1:22,99,98,10,5,7,7,7,"1,95",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/4728
Shura (TV Size),Does,Taiki,2009-01-15,2009-04-01,,,Tous,Non spécifiée,0,2,1:23,99,136,14,5,8,8,8,"2,43",osu,Difficulty 4,https://osu.ppy.sh/beatmapsets/4728
TAGRock And Roll All Night,kiss,zetagod,2009-01-15,2009-01-15,CIMETIÈRE,,Tous,Non spécifiée,0,3,2:43,"134,45",285,13,2,10,2,2,"3,22",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4729
TAGRock And Roll All Night,kiss,zetagod,2009-01-15,2009-01-15,CIMETIÈRE,,Tous,Non spécifiée,0,3,2:43,"134,45",303,16,1,5,7,7,"3,28",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4729
Stop and Stare,OneRepublic,iPro,2009-01-15,2009-01-21,CIMETIÈRE,,Tous,Non spécifiée,0,N/A,3:31,"92,52",92,63,2,5,5,5,"1,65",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4730
Stop and Stare,OneRepublic,iPro,2009-01-15,2009-01-21,CIMETIÈRE,,Tous,Non spécifiée,0,N/A,3:33,"92,52",140,73,5,5,6,6,"2,30",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4730
Hyphotesis,Miku Hatsune,pandiita,2009-01-15,2009-01-18,,,Tous,Non spécifiée,0,1,3:41,"120,02",79,53,3,3,3,3,"1,79",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4731
Hyphotesis,Miku Hatsune,pandiita,2009-01-15,2009-01-18,,,Tous,Non spécifiée,0,1,3:41,120,116,117,5,5,5,5,"2,66",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4731
Kinjirareta Asobi,ALI Project,JarJarJacob,2009-01-15,2009-03-14,CIMETIÈRE,,Tous,Non spécifiée,51,1,1:39,121,63,22,4,5,4,4,"2,13",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4732
Kinjirareta Asobi,ALI Project,JarJarJacob,2009-01-15,2009-03-14,CIMETIÈRE,,Tous,Non spécifiée,51,1,1:39,121,145,47,5,7,7,7,"3,63",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4732
Kinjirareta Asobi,ALI Project,JarJarJacob,2009-01-15,2009-03-14,CIMETIÈRE,,Tous,Non spécifiée,51,1,1:39,121,232,36,5,8,8,8,"4,71",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/4732
Reborn 1,Io,Robert94,2009-01-15,2009-01-15,CIMETIÈRE,,Tous,Non spécifiée,0,1,4:04,60,158,21,5,5,5,5,"2,12",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4733
Motto hade ni ne!(TV Size),Haruka Tomatsu,abalee,2009-01-15,2009-02-23,CLASSÉE,"mtmcl, deepsea",Anime,Japonais,378 757,72,1:28,150,34,46,3,3,3,3,"2,04",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4734
Motto hade ni ne!(TV Size),Haruka Tomatsu,abalee,2009-01-15,2009-02-23,CLASSÉE,"mtmcl, deepsea",Anime,Japonais,378 757,72,1:29,150,90,61,4,6,6,6,"2,71",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4734
Motto hade ni ne!(TV Size),Haruka Tomatsu,abalee,2009-01-15,2009-02-23,CLASSÉE,"mtmcl, deepsea",Anime,Japonais,378 757,72,1:29,150,128,63,5,8,7,7,"3,26",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/4734
Motto hade ni ne!(TV Size),Haruka Tomatsu,abalee,2009-01-15,2009-02-23,CLASSÉE,"mtmcl, deepsea",Anime,Japonais,378 757,72,1:29,150,274,42,5,6,8,8,"3,72",osu,Difficulty 4,https://osu.ppy.sh/beatmapsets/4734
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,https://osu.ppy.sh/beatmapsets/4735
Can't Stop,Maroon 5,TonDoink,2009-01-15,2009-05-21,CIMETIÈRE,,Tous,Non spécifiée,39,1,1:08,"154,57",74,28,4,2,2,2,"2,00",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4736
Can't Stop,Maroon 5,TonDoink,2009-01-15,2009-05-21,CIMETIÈRE,,Tous,Non spécifiée,39,1,2:28,155,230,63,5,7,6,6,"2,62",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4736
Can't Stop,Maroon 5,TonDoink,2009-01-15,2009-05-21,CIMETIÈRE,,Tous,Non spécifiée,39,1,1:02,"154,57",145,28,6,8,7,7,"3,85",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/4736
Hot Girl,SeeYa,ebaosu22,2009-01-15,2009-02-17,CIMETIÈRE,,Tous,Non spécifiée,0,N/A,3:05,"137,99",181,28,6,8,8,8,"2,56",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4737
Hot Girl,SeeYa,ebaosu22,2009-01-15,2009-02-17,CIMETIÈRE,,Tous,Non spécifiée,0,N/A,3:05,"137,99",146,40,6,6,7,7,"2,85",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4737
Ushiwaka's Dance,"Hiroshi Yamaguchi, Masami Ueda",An64fan,2009-01-15,2009-03-16,CLASSÉE,"RemmyX25, Dakeyrus",Jeu vidéo,Instrumentale,181 963,115,2:22,150,72,60,3,5,5,5,"1,68",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4738
Ushiwaka's Dance,"Hiroshi Yamaguchi, Masami Ueda",An64fan,2009-01-15,2009-03-16,CLASSÉE,"RemmyX25, Dakeyrus",Jeu vidéo,Instrumentale,181 963,115,2:22,150,104,85,5,5,6,6,"2,24",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4738
Ushiwaka's Dance,"Hiroshi Yamaguchi, Masami Ueda",An64fan,2009-01-15,2009-03-16,CLASSÉE,"RemmyX25, Dakeyrus",Jeu vidéo,Instrumentale,181 963,115,2:22,150,245,49,6,5,7,7,"3,64",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/4738
Ushiwaka's Dance,"Hiroshi Yamaguchi, Masami Ueda",An64fan,2009-01-15,2009-03-16,CLASSÉE,"RemmyX25, Dakeyrus",Jeu vidéo,Instrumentale,181 963,115,2:22,150,321,32,6,6,8,8,"4,65",osu,Difficulty 4,https://osu.ppy.sh/beatmapsets/4738
History,Tenacious D,Frekydelic,2009-01-16,2009-01-16,CIMETIÈRE,,Tous,Non spécifiée,0,N/A,1:40,"118,32",126,21,5,5,5,5,"2,92",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4739
You're Not Alone,FFIX Soundtrack,BeerFTW,2009-01-16,2009-01-16,CIMETIÈRE,,Tous,Non spécifiée,0,N/A,2:24,"140,05",264,13,5,7,7,7,"2,68",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4740
"Puppet Of The Magus, Pt.2:Doll In Your Hand",Crow'sClaw,The_Priest_In_Yellow,2009-01-16,2009-04-07,CIMETIÈRE,,Tous,Non spécifiée,1,N/A,3:54,180,232,204,5,7,6,6,"3,07",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4741
"Puppet Of The Magus, Pt.2:Doll In Your Hand",Crow'sClaw,The_Priest_In_Yellow,2009-01-16,2009-04-07,CIMETIÈRE,,Tous,Non spécifiée,1,N/A,3:30,180,309,171,5,8,7,7,"3,78",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4741
"Puppet Of The Magus, Pt.2:Doll In Your Hand",Crow'sClaw,The_Priest_In_Yellow,2009-01-16,2009-04-07,CIMETIÈRE,,Tous,Non spécifiée,1,N/A,3:22,180,295,166,5,8,7,7,"3,78",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/4741
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,https://osu.ppy.sh/beatmapsets/4742
agony,KOTOKO,Saturio,2009-01-16,2009-09-25,CIMETIÈRE,,Tous,Non spécifiée,488,2,1:24,"132,03",48,44,4,3,4,4,"2,41",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4743
agony,KOTOKO,Saturio,2009-01-16,2009-09-25,CIMETIÈRE,,Tous,Non spécifiée,488,2,3:37,"132,03",358,217,5,3,7,7,"3,76",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4743
agony,KOTOKO,Saturio,2009-01-16,2009-09-25,CIMETIÈRE,,Tous,Non spécifiée,488,2,3:37,132,473,146,6,8,8,8,"4,62",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/4743
agony,KOTOKO,Saturio,2009-01-16,2009-09-25,CIMETIÈRE,,Tous,Non spécifiée,488,2,3:37,"132,03",524,88,5,3,7,7,"4,83",osu,Difficulty 4,https://osu.ppy.sh/beatmapsets/4743
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,https://osu.ppy.sh/beatmapsets/4744
Withered Hope,They Might Be Giants,Seibei4211,2009-01-16,2009-01-20,,"m980, mtmcl",Rock,Anglais,112 303,59,2:39,"139,15",68,97,3,3,3,3,"1,98",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4745
Withered Hope,They Might Be Giants,Seibei4211,2009-01-16,2009-01-20,,"m980, mtmcl",Rock,Anglais,112 303,59,2:39,"139,15",124,114,4,4,4,4,"2,64",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4745
Withered Hope,They Might Be Giants,Seibei4211,2009-01-16,2009-01-20,,"m980, mtmcl",Rock,Anglais,112 303,59,2:39,"139,15",159,118,5,5,6,6,"3,23",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/4745
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,https://osu.ppy.sh/beatmapsets/4746
Gangsta's Twelve Days,smosh,Rythem_Knight,2009-01-16,2009-01-17,CIMETIÈRE,,Tous,Non spécifiée,0,N/A,2:02,60,92,4,3,3,6,6,"1,57",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4747
unknown,N,Salami,2009-01-16,2009-01-16,CIMETIÈRE,,Tous,Non spécifiée,0,N/A,0:31,"99,34",18,2,5,5,5,5,"1,55",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4748
Colors of the Heart,UVERworld,basketnico,2009-01-16,2009-01-16,CIMETIÈRE,,Tous,Non spécifiée,0,N/A,3:37,"63,17",89,11,3,2,5,5,"1,94",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4749
Colors of the Heart,UVERworld,basketnico,2009-01-16,2009-01-16,CIMETIÈRE,,Tous,Non spécifiée,0,N/A,3:37,"63,17",122,12,4,5,5,5,"2,73",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4749
Colors of the Heart,UVERworld,basketnico,2009-01-16,2009-01-16,CIMETIÈRE,,Tous,Non spécifiée,0,N/A,3:37,"63,17",129,16,6,7,7,7,"3,12",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/4749
Michyeo (Going Crazy),Lee Jung Hyun,darrihuka,2009-01-16,2009-02-08,CLASSÉE,"James, Larto",Pop,Coréen,124 625,43,3:46,132,220,151,4,3,5,5,"2,36",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4750
Michyeo (Going Crazy),Lee Jung Hyun,darrihuka,2009-01-16,2009-02-08,CLASSÉE,"James, Larto",Pop,Coréen,124 625,43,3:19,132,357,176,5,7,6,6,"3,82",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4750
Michyeo (Going Crazy),Lee Jung Hyun,darrihuka,2009-01-16,2009-02-08,CLASSÉE,"James, Larto",Pop,Coréen,124 625,43,3:49,132,367,164,6,5,7,7,"3,88",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/4750
Men In Black,Will Smith,Pasonia,2009-01-16,2009-02-12,,"Rolled, Larto",Novelty,Anglais,144 091,115,2:29,"107,58",115,21,4,5,5,5,"1,94",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4751
Men In Black,Will Smith,Pasonia,2009-01-16,2009-02-12,,"Rolled, Larto",Novelty,Anglais,144 091,115,2:29,"107,58",138,27,5,5,5,5,"2,27",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4751
Men In Black,Will Smith,Pasonia,2009-01-16,2009-02-12,,"Rolled, Larto",Novelty,Anglais,144 091,115,2:45,"107,58",318,46,5,6,6,6,"3,03",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/4751
Men In Black,Will Smith,Pasonia,2009-01-16,2009-02-12,,"Rolled, Larto",Novelty,Anglais,144 091,115,3:21,"107,58",539,50,5,6,6,6,"3,76",osu,Difficulty 4,https://osu.ppy.sh/beatmapsets/4751
Poloy Forest,Sega,Darkeur,2009-01-16,2009-01-31,CIMETIÈRE,,Tous,Non spécifiée,0,N/A,0:58,"145,04",34,25,3,3,6,6,"1,83",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4752
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,https://osu.ppy.sh/beatmapsets/4753
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,https://osu.ppy.sh/beatmapsets/4754
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,https://osu.ppy.sh/beatmapsets/4755
Richman,3oh!3,Mafiamaster,2009-01-16,2009-04-17,,"vytalibus, foulcoon",Pop,Anglais,68 927,39,3:17,162,135,131,4,5,4,4,"2,59",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4756
Richman,3oh!3,Mafiamaster,2009-01-16,2009-04-17,,"vytalibus, foulcoon",Pop,Anglais,68 927,39,3:17,162,340,126,5,7,6,6,"3,90",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4756
Kirby Super Star - Dynablade Remix,EliteFerrex,woozlez,2009-01-16,2009-01-16,CIMETIÈRE,,Tous,Non spécifiée,0,N/A,1:06,165,353,0,5,5,5,5,"4,36",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4757
Meganerd (short ver.),ytcracker,Shifty,2009-01-16,2009-01-19,CIMETIÈRE,,Tous,Non spécifiée,0,N/A,1:35,142,272,21,5,6,8,8,"4,73",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4758
Kung Fu Fighting,Hans Zimmer,Rythem_Knight,2009-01-16,2009-01-16,CIMETIÈRE,,Tous,Non spécifiée,0,1,2:24,150,100,3,4,7,7,7,"2,11",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4759
Morgan's Harvest,Waterflame,Ace of Trades,2009-01-17,2009-03-22,CIMETIÈRE,,Tous,Non spécifiée,109,N/A,1:03,160,68,5,3,2,1,1,"1,57",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4760
Morgan's Harvest,Waterflame,Ace of Trades,2009-01-17,2009-03-22,CIMETIÈRE,,Tous,Non spécifiée,109,N/A,1:02,160,128,7,4,2,3,3,"2,42",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4760
Morgan's Harvest,Waterflame,Ace of Trades,2009-01-17,2009-03-22,CIMETIÈRE,,Tous,Non spécifiée,109,N/A,1:03,160,191,12,5,4,5,5,"3,26",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/4760
Morgan's Harvest,Waterflame,Ace of Trades,2009-01-17,2009-03-22,CIMETIÈRE,,Tous,Non spécifiée,109,N/A,1:03,160,255,20,6,7,8,8,"5,03",osu,Difficulty 4,https://osu.ppy.sh/beatmapsets/4760
Girls of Porn,Mr. Bungle,adam2046,2009-01-17,2009-01-17,CIMETIÈRE,,Tous,Non spécifiée,0,N/A,0:43,200,34,8,7,8,7,7,"3,59",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4761
Bad Boy,Cascada,LHT[NoOb],2009-01-17,2009-04-15,CIMETIÈRE,,Tous,Non spécifiée,350,1,2:40,140,75,42,4,4,4,4,"1,45",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4762
Bad Boy,Cascada,LHT[NoOb],2009-01-17,2009-04-15,CIMETIÈRE,,Tous,Non spécifiée,350,1,2:40,140,102,80,5,5,5,5,"2,21",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4762
Bad Boy,Cascada,LHT[NoOb],2009-01-17,2009-04-15,CIMETIÈRE,,Tous,Non spécifiée,350,1,2:40,140,220,50,5,7,8,8,"3,05",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/4762
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,https://osu.ppy.sh/beatmapsets/4763
Dancing Dead,Avenged Sevenfold,uzushika,2009-01-17,2009-01-17,CIMETIÈRE,,Tous,Non spécifiée,0,1,1:27,142,107,27,6,8,8,8,"3,99",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4764
Tricky Disco,Discotronic,animask,2009-01-17,2009-01-19,CIMETIÈRE,,Tous,Non spécifiée,1,N/A,2:33,142,64,97,5,5,7,7,"2,40",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4765
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,https://osu.ppy.sh/beatmapsets/4766
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,https://osu.ppy.sh/beatmapsets/4767
Euphoric Field,ELISA,lihokwan,2009-01-17,2009-03-11,,,Tous,Non spécifiée,5,2,3:46,150,99,84,4,3,3,3,"2,38",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4768
Euphoric Field,ELISA,lihokwan,2009-01-17,2009-03-11,,,Tous,Non spécifiée,5,2,3:46,150,210,141,5,7,7,7,"3,70",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4768
Bob-omb battlefield,Nintendo,MetaSlash,2009-01-17,2009-01-17,CIMETIÈRE,,Tous,Non spécifiée,0,N/A,2:13,60,150,24,5,5,5,5,"2,65",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4769
Six Degrees of Inner Turbulence,Dream Theater,nardi11011,2009-01-17,2009-01-17,,,Tous,Non spécifiée,0,3,7:56,"149,72",81,9,5,0,4,4,"2,86",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4770
I'm Blue,Eifel 65 -,rennerkyle,2009-01-17,2009-01-30,,,Tous,Non spécifiée,5,2,3:38,"82,9",156,24,5,3,5,5,"2,82",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4771
I'm Blue,Eifel 65 -,rennerkyle,2009-01-17,2009-01-30,,,Tous,Non spécifiée,5,2,3:39,900,235,4,5,3,5,5,"3,79",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4771
Kischer Marsch,R2beat,osu_CN_yaya,2009-01-17,2009-01-26,CLASSÉE,"James, deepsea",Jeu vidéo,Instrumentale,215 481,44,2:18,135,108,58,2,0,2,2,"2,13",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4772
Kischer Marsch,R2beat,osu_CN_yaya,2009-01-17,2009-01-26,CLASSÉE,"James, deepsea",Jeu vidéo,Instrumentale,215 481,44,2:16,135,133,115,4,7,3,3,"3,77",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/4772
Kischer Marsch,R2beat,osu_CN_yaya,2009-01-17,2009-01-26,CLASSÉE,"James, deepsea",Jeu vidéo,Instrumentale,215 481,44,2:17,135,406,92,4,7,7,7,"4,56",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/4772
Careful What You Pack,They Might Be Giants,Mink_Car,2009-01-17,2009-01-17,CIMETIÈRE,,Tous,Non spécifiée,0,N/A,2:28,95,134,31,5,4,4,4,"2,20",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4773
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,https://osu.ppy.sh/beatmapsets/4774
Mauve - Iro no Sympathy,Omigawa Chiaki & Uchiyama Kouki,Mohogany,2009-01-17,2009-02-28,CIMETIÈRE,,Tous,Non spécifiée,0,N/A,3:22,180,95,64,4,4,4,4,"1,93",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/4775
